UPC,Item Name,Brand,Domestic Vendors,Vendor Names,Min Price,Avg Price
6294015109313,"ARMAF ODYSSEY POUR HOMME 100ML EDP SPRAY",N/A,10,"BS, Classic, Gift Express, MTZ, Perfume Plus, Perfume Price, Perfumora, Spectrum, United, Yossi",13.9,16.24
6294015188622,"ARMAF "ODYSSEY CANDEE" EDP SPR 3.4 L (Clean)",N/A,10,"Classic, Gift Express, MTZ, Montroyal, Nandansons, Perfume Plus, Perfumora, Spectrum, United, Yossi",13.5,17.44
6291108738504,"LATTAFA Haya EDP 3.4 oz (100 ml) (w)",JO MALONE,10,"Classic, ET, French, Gift Express, MTZ, Nandansons, Perfume Plus, Perfumora, Spectrum, United",15.75,17.19
3614224871284,"Calvin Klein Eternity For Men Air Eau De Toilette 100ml",Yves Saint Laurent,10,"BS, Classic, Cosmo, General, Gift Express, Haz, MTZ, NYB, Nandansons, United",16.5,18.26
3605972386021,"RALPH LAUREN PONY 2 EDT 3.4oz",N/A,10,"Classic, French, Heritage, MTZ, Nandansons, Paris, Perfume Plus, QFG, Sanya, United",18.25,20.69
6290360595764,"LATTAFA TERIAQ 3.4 EAU DE PARFUM SPRAY",Victoria's Secret,10,"Classic, French, Gift Express, MTZ, Montroyal, Nandansons, Perfume Plus, Perfumora, Spectrum, United",17,21.01
3386460135818,"MONT BLANC Explorer Platinum EDP (100ml)",N/A,10,"CBS, Classic, Cosmo, Fragrance Depot, French, MTZ, NYB, Perfume Plus, Perfume Price, United",28.5,32.26
3386460126571,"COACH WILD ROSE 3.0 EDP W",N/A,10,"Classic, Cosmo, Fragrance Depot, Gift Express, Montroyal, Nandansons, Paris, Perfume Plus, Perfume Price, Sanya",32.1,35.76
3386460142175,"COACH LOVE EDP 90ML",Cartier,10,"CBS, Classic, Cosmo, Fragrance Depot, General, Montroyal, Nandansons, Paris, Perfume Price, Yossi",34,36.36
8435415030885,"JPG Scandal M 3.4 edt spr",Bodycology,10,"CBS, Cosmo, Fragrance Depot, General, Haz, Montroyal, PWW, Perfume Price, TJS, United",57.5,65.31
6290171072980,"AFNAN - 9PM M 3 PCS SET 3,4 EDO + 5.0 S.GEL + 5.0 DEO",N/A,10,"French, General, Gift Express, Haz, MTZ, Nandansons, POTW, Paris, Perfume Price, United",24.5,26.37
3605521879905,"V&R BON BON(L) 1.7OZ EDP",Lancome,10,"Classic, General, Gift Express, Haz, MTZ, POTW, Perfume Center, Perfume Price, Prestige Fragrances, Yossi",35,38.92
3614227086227,"Marc Jacobs Perfect 3.4 OZ EDP SP",LANCOME ,10,"CBS, Classic, Euro, Gift Express, Haz, MTZ, Perfume Plus, Perfume Price, Prestige Fragrances, TJS",45,50.01
3614274000566,"PRADA PARADOXE VIRTUAL FLOWER 1.7OZ EDP WOMEN",N/A,10,"Classic, ET, Fragrance Depot, Haz, MTZ, Nandansons, PWW, Perfume Center, Prestige Fragrances, TJS",54,57.76
3614270659706,"Viktor & Rolf Spicebomb Extreme Eau de Parfum 90ml",N/A,10,"Acme, CBS, Classic, Fragrance Depot, Haz, MTZ, PWW, Perfume Center, Perfume Price, TJS",51,55.54
3614273067768,"VIKTOR&ROLF SPICEBOMB NIGHT VISION 3.04 EDP M",CK,10,"Acme, CBS, Fragrance Depot, Haz, MTZ, Montroyal, PWW, Perfume Center, Perfume Price, TJS",57.5,62.54
8435415032278,"JPG LE MALE PARFUM 2.5 EDP M (ONLY WITH PURCHASE OF RM)",Bodycology,10,"Acme, CBS, Classic, ET, Gift Express, Haz, MTZ, Perfume Plus, Perfume Price, TJS",59,61.16
3614274024807,"VAL BORN IN ROMA GREEN 3.4 M",N/A,10,"CBS, Classic, ET, Fragrance Depot, Gift Express, Haz, Montroyal, Nandansons, PWW, Perfume Plus",63.4,73.48
8435415032315,"JEAN PAUL GAULTTER LE MALE LE PARFUM INTENSE EDP 125ML",Bodycology,10,"Acme, CBS, Classic, Fragrance Depot, Gift Express, MTZ, Montroyal, Nandansons, Network, Perfume Price",74.53,81.94
3614224821944,"Calvin Klein Eternity Air Eau De Parfum 100ml",N/A,10,"BS, Classic, General, Gift Express, Heritage, MTZ, NYB, Nandansons, Paris, Perfume Price",16.5,18.09
3386460108119,"Coach Floral Blush Eau De Parfum 90ml",N/A,10,"CBS, Classic, French, Gift Express, Montroyal, NYB, Paris, Perfume Plus, Perfume Price, Prestige Fragrances",30.8,33.68
737052191324,"Lacoste Touch Of Pink EDT for Women | 3 oz / 90 ml",Lacoste,10,"CBS, French, General, Gift Express, MTZ, Montroyal, Network, PWW, Perfume Plus, Prestige Fragrances",22.45,25.24
6291100131716,"Al Haramain Amber Oud Gold Edition Eau De Parfum 60ml",N/A,10,"Classic, ET, Gift Express, MTZ, Montroyal, POTW, PWW, Paris, Perfume Price, United",24.5,27.29
6295199800959,"Armaf Yum Yum Eau De Parfum 100 ml (woman)",N/A,10,"Classic, Gift Express, MTZ, Montroyal, Nandansons, Perfume Plus, Perfume Price, Spectrum, United, Yossi",23.1,32.05
3614223113347,"CHLOE NOMADE EDP 75ML",N/A,10,"CBS, Classic, General, Gift Express, MTZ, Montroyal, Nandansons, PWW, Prestige Fragrances, TJS",50,54.13
614514204061,"RASASI LA YUQAWAM TOBACCO BLAZE ( M ) EDP SP 2.5 OZ",N/A,10,"Fragrance Depot, French, Gift Express, MTZ, Montroyal, Nandansons, PWW, Perfumora, Spectrum, United",18.25,26.64
3386460081931,"MONT BLANC LADY EMBLEM ELIXIR 75 ML EDP SP",NARCISO RODRIGUEZ,10,"Classic, ET, General, MTZ, Montroyal, Nandansons, PWW, Perfume Price, Sanya, United",22,25.63
6294015188639,"ARMAF ODYSSEY LIMONI FRESH EDITION (M) EDP 100ML",ARMAF,9,"BS, Classic, Gift Express, MTZ, Perfume Plus, Perfumora, Spectrum, United, Yossi",14,17.15
6294015164169,"ARMAF CLUB DE NUIT IMPERIALE  - EAU DE TOILETTE SPRAY 3.6 oz",N/A,9,"BS, CBS, Classic, Gift Express, Montroyal, PWW, Paris, Perfume Price, United",23,25.48
3614273070249,"Emporio Armani He Eau de Toilette 100ml",N/A,9,"BS, CBS, Classic, General, Montroyal, POTW, Paris, Perfume Plus, Prestige Fragrances",35.5,39.82
8057971181568,"D&G The One For Men Intense EDP(100ml)",N/A,9,"Acme, BS, CBS, MTZ, Montroyal, Nandansons, Perfume Price, Spectrum, Yossi",38.5,41.10
3614229828993,"BURBERRY MY BLACK EDP SP 1.7oz",Burberry,9,"Acme, BS, Classic, Haz, MTZ, Nandansons, Paris, Prestige Fragrances, Spectrum",32,38.32
8011003878611,"MOSCHINO Toy 2 Pearl For Women 3.4oz Edp Spray (New)",CAROLINA HERRERA,9,"BS, CBS, Classic, Fragrance Depot, General, MTZ, Perfume Plus, Perfume Price, United",34,39.32
8011003899999,"VERSACE DYLAN BLUE 3PC 3.4 SPR, 5.0 S/G, 5ML MINI TRAVEL (M)",N/A,9,"BS, Classic, PWW, Paris, Perfume Center, Perfume Center Sets, Sanya, Spectrum, United",47.1,50.18
8435415017190,"JPG LE BEAU 2.5 EDT M  (ONLY WITH PURCHASE OF RM)",N/A,9,"BS, Classic, ET, Gift Express, Haz, MTZ, Nandansons, PWW, Yossi",47.1,55.79
8011003872077,"VERSACE Eros Men Parfum (100ml)",N/A,9,"BS, CBS, Fragrance Depot, Nandansons, Network, PWW, Perfume Center, Perfume Price, Spectrum",53.75,56.82
3614273336383,"GIORGIO ARMANI EMPORIO ARMANI STRONGER WITH YOU ABSOLUTELY (M) PARFUM 100ML",N/A,9,"BS, CBS, Classic, Fragrance Depot, Gift Express, MTZ, Montroyal, Perfume Price, TJS",63,66.88
8411061982068,"Carolina Herrera Bad Boy 5.0 Spray M",N/A,9,"BS, Classic, ET, General, Gift Express, MTZ, Perfume Center, Perfume Plus, Perfume Price",67,71.60
3349668592388,"PACO INVICTUS VICTORY 6.7 EDP M  (116493)",N/A,9,"BS, Classic, ET, Fragrance Depot, Haz, MTZ, Nandansons, Perfume Plus, Perfume Price",73,77.67
3614272872387,"VIKTOR & ROLF FLOWERBOMB DEW 3.4 EDP W",N/A,9,"BS, Cosmo, Fragrance Depot, French, General, Montroyal, PWW, TJS, United",47.1,58.10
3614274076202,"YSL OPIUM BLACK OVER RED EDP SP 90 ML",SERGE LUTENS,9,"BS, CBS, Fragrance Depot, Montroyal, Nandansons, PWW, Perfume Center, Perfume Price, TJS",74.5,84.58
3614274025637,"Yves Saint Laurent Y L'Elixir 2.0 Parfum Concentre Sp Men",N/A,9,"BS, Classic, ET, General, Gift Express, Haz, Nandansons, Perfume Price, TJS",79.5,83.20
8435415076944,"JPG LE MALE ELIXIR 4.2 EDP M (ONLY WITH PURCHASE OF RM)",N/A,9,"CBS, Classic, ET, Gift Express, Montroyal, Nandansons, Perfume Plus, Perfume Price, United",78.5,87.78
888874006157,"BOND #9 LAFAYETTE STREET 3.3 EDP SPR (U)",AQUOLINA,9,"CBS, Classic, Fragrance Depot, Gift Express, Haz, MTZ, Nandansons, Paris, Perfume Price",178,193.78
6291108739020,"LATTAFA QAED AL FURSAN UNLIMITED (U) EDP 90",N/A,9,"Classic, Elegance, French, Gift Express, MTZ, NYB, Nandansons, PWW, United",8.75,10.51
6290360594552,"Lattafa Yara Tous Eau de Parfum 100ml",Victoria's Secret,9,"Classic, Fragrance Depot, Gift Express, Heritage, Nandansons, Network, POTW, Perfume Plus, United",14,16.08
6291107456041,"Lattafa Fakhar Lattafa Women Eau de Parfum 100ml",N/A,9,"Classic, French, General, Gift Express, Heritage, Nandansons, Paris, Perfume Plus, United",13.6,15.29
6290171000983,"AFNAN SUPREMACY GOLD EDP SP 3.4oz",N/A,9,"BS, Classic, Fragrance Depot, General, Gift Express, MTZ, POTW, United, Yossi",15,16.83
6290360598321,"Mashrabya by Lattafa 3.4oz EDP Spray for UNISEX",Lattafa,9,"Classic, French, Gift Express, MTZ, Montroyal, Nandansons, Perfumora, Spectrum, United",16.5,19.54
3386460132763,"MONT BLANC Signature Absolue Wom EDP (90ml)",DOLCE & GABBANA,9,"Acme, Cosmo, Fragrance Depot, French, General, Gift Express, MTZ, Montroyal, PWW",23.95,29.35
8011003806140,"VERSACE Yellow Diamond Wom EDT TST (90ml)",N/A,9,"CBS, Classic, Cosmo, Nandansons, POTW, Paris, Prestige Fragrances, Sanya, Spectrum",24,26.94
22548386231,"Aramis Classic Deluxe Edition Eau de Toilette 240ml",N/A,9,"Classic, Cosmo, MTZ, Montroyal, NYB, Nandansons, PWW, Paris, Perfume Price",22.6,27.88
3614272732087,"VALENTINO DONNA 1.7oz EDP SP (L)",Adidas,9,"Classic, Cosmo, ET, General, MTZ, Network, Paris, Perfume Plus, Perfume Price",45,50.25
3614273636568,"ARMANI CODE (M) EDT SP 2.5oz REFILLABLE",N/A,9,"Acme, CBS, Classic, Cosmo, ET, Fragrance Depot, PWW, Perfume Center, Perfume Price",47.1,53.38
3616301976141,"GUCCI Guilty Pour Femme Wom EDT (90ml)",N/A,9,"Acme, CBS, Classic, Cosmo, Fragrance Depot, Gift Express, Montroyal, Perfume Plus, Prestige Fragrances",51,56.49
3274872441057,"GIVENCHY GENTLEMAN BOISEE 3.4 EDP M",N/A,9,"CBS, Classic, Cosmo, Fragrance Depot, Montroyal, Perfume Plus, Perfume Price, Prestige Fragrances, TJS",52,56.39
850050062035,"BHARARA KING MEN 3.4 EDP SP   ",N/A,9,"Classic, ET, Fragrance Depot, French, Network, Perfume Center, Perfume Price, Sanya, United",36.45,38.19
840797123397,"SOFIA VERGARA W LOST IN PARADISE W BODY SPRAY 8.0",N/A,9,"Cosmo, Elegance, French, General, Haz, Perfume Center, Perfume Price, QFG, United",0.85,2.36
3351500015238,"AZZARO CHROME LEGEND EDT SP 2.5oz",N/A,9,"BS, Haz, Heritage, NYB, POTW, PWW, Perfume Center, Perfume Price, QFG",9.65,12.54
3349668579822,"Paco Rabanne 1 Million Parfum 50ml",N/A,9,"Acme, CBS, Classic, ET, Fragrance Depot, Haz, MTZ, Network, Perfume Price",45,51.35
3349668630035,"PACO RABANNE PHANTOM INTENSE EDP SP 100 ML REFILLABLE",N/A,9,"Acme, CBS, Classic, ET, Haz, MTZ, Montroyal, Perfume Price, United",64.5,65.95
3616305187321,"MARC JACOBS PERFECT ELIXIR 3.4  EDP L  (118595)",N/A,9,"Acme, CBS, Classic, Fragrance Depot, Gift Express, Haz, MTZ, Montroyal, TJS",59,70.32
3349668589678,"Paco Rabanne Invictus Eau de Toilette 200ml",N/A,9,"CBS, Classic, ET, Haz, Nandansons, Network, Perfume Center, Perfume Plus, Perfume Price",67.75,71.99
3274872467965,"Givenchy Gentleman Society Extreme 3.3 EDP Sp Men",N/A,9,"CBS, ET, Fragrance Depot, General, Gift Express, MTZ, PWW, Perfume Price, Sanya",54.8,60.80
3349668588732,"Paco Rabanne Invictus Victory M 3.4 edp spr",N/A,9,"CBS, Classic, ET, MTZ, Montroyal, Nandansons, Perfume Plus, Perfume Price, United",61.4,66.33
3616304249716,"GUCCI BLOOM INTENSE 3.3 EDP W",N/A,9,"Acme, Classic, General, Gift Express, MTZ, Montroyal, PWW, Perfume Center, Perfume Price",66,74.18
3614227758162,"Gucci Guilty Pour Femme Eau de Parfum 90ml",N/A,9,"CBS, Classic, Gift Express, MTZ, Montroyal, PWW, Perfume Plus, Prestige Fragrances, United",62.1,73.20
3605972793317,"POLO - Ralph Lauren - EAU DE TOILETTE SPR 4.2 oz / 125 ml",VALENTINO,9,"Classic, Fragrance Depot, MTZ, NYB, Nandansons, Network, POTW, Perfume Price, Prestige Fragrances",31.75,34.02
810101502798,"ARIANA GRANDE [W] CLOUD PINK 3.4 Oz EDP SPR [PINK]",N/A,9,"CBS, Classic, General, MTZ, Paris, Perfume Plus, Perfume Price, Prestige Fragrances, United",41,42.96
3614229829044,"MY BURBERRY BLUSH (L) 3.0 OZ EDP SPRAY",Gucci,9,"Acme, CBS, Classic, MTZ, Montroyal, Nandansons, Perfume Price, TJS, United",48,55.64
6295199801116,"ARMAF CLUB DE NUIT MALEKA (W) EDP 105 ml AE",ARMAF,9,"Classic, Gift Express, Montroyal, Nandansons, POTW, Perfume Plus, Perfume Price, Spectrum, Yossi",28.5,30.97
6295199800942,"Armaf Island Bliss Eau De Parfum 100 ml (woman)",N/A,9,"Classic, Gift Express, MTZ, Nandansons, Perfume Plus, Perfume Price, Spectrum, United, Yossi",23.1,31.11
6294015132120,"Armaf Club de Nuit Milestone W 3.6 edp spr",N/A,9,"ET, Gift Express, Montroyal, Nandansons, Network, POTW, PWW, Paris, United",21,23.32
6294015189575,"Armaf Odyssey Mandarine Sky Eau De Parfum 60 ml (man)",N/A,9,"BS, Gift Express, MTZ, Nandansons, PWW, Perfume Price, Perfumora, Spectrum, Yossi",12,14.11
6290360595771,"LATTAFA TERIAQ INTENSE UNISEX 3.4 OZ EDP SP",N/A,9,"French, Gift Express, MTZ, Nandansons, PWW, Perfume Price, Perfumora, Spectrum, United",20,24.01
6291108730362,"Lattafa Maahir Black Edition Eau de Parfum 100ml",N/A,9,"BS, Gift Express, MTZ, Nandansons, Paris, Perfume Plus, Perfumora, Spectrum, United",12.25,14.83
6290360597133,"Lattafa Ajwad Pink To Pink Eau de Parfum 60ml",Victoria's Secret,9,"BS, Euro, French, Gift Express, MTZ, Nandansons, PWW, Perfume Price, United",9.75,12.77
6290171002048,"Afnan Supremacy Pink Pour Femme Eau De Parfum 100ml",N/A,9,"BS, Fragrance Depot, French, General, MTZ, POTW, Perfumora, Spectrum, United",15,16.91
85715330444,"GUESS GIRL (W) SET EDT 100ML + EDT 15ML + BL 200ML",N/A,8,"ABDiversified, BS, Classic, French, NYB, PWW, Paris, Perfume Price",17.5,20.77
8018365500013,"Versace Man Eau Fraiche Eau de Toilette 30ml",N/A,8,"Acme, BS, Classic, ET, NYB, Nandansons, PWW, Perfume Price",18,22.42
3614228174275,"Cool Water Intense M 4.2oz EDP",N/A,8,"BS, Classic, Cosmo, Gift Express, Haz, Montroyal, NYB, PWW",21.75,23.80
8011003807871,"MOSCHINO PINK BOUQUET EDT SP 3.4oz",N/A,8,"BS, ET, General, MTZ, Montroyal, Paris, Perfume Price, Yossi",15,19.43
3423474874750,"ISSEY M NUIT D'ISSEY POUR HOMME EDT SP 4.2oz",N/A,8,"BS, CBS, Classic, Cosmo, Haz, Montroyal, Paris, United",27.5,30.59
3386460149358,"Lacoste Pour Femme Edp Spray 90 ml",N/A,8,"BS, Classic, French, NYB, Nandansons, POTW, Perfume Price, Sanya",27.95,32.34
3607349389062,"Marc Jacobs Honey EDP for Women | 3.4 oz / 100 ml",Marc Jacobs,8,"BS, Fragrance Depot, French, MTZ, POTW, Perfume Plus, Prestige Fragrances, Yossi",21,27.09
8005610255668,"HUGO BOSS Hugo Boss Bottled Tonic 3.4 oz  EDT Spray (New)",N/A,8,"BS, CBS, Classic, Cosmo, MTZ, Montroyal, POTW, Perfume Price",26.25,32.55
8005610481081,"Gucci Bloom Eau de Parfum 30ml",N/A,8,"Acme, BS, Classic, Euro, Gift Express, MTZ, Nandansons, Perfume Price",29.75,32.71
3605520983979,"V&R FLOWER BOMB(L) 0.6OZ EDP",Adidas,8,"BS, Cosmo, Fragrance Depot, French, Nandansons, POTW, Prestige Fragrances, TJS",20.5,25.11
3386460149242,"LACOSTE L.12.12 ROSE EAU FRAICHE 3.3 EAU DE TOILETTE SPRAY.",N/A,8,"BS, French, MTZ, NYB, Nandansons, Perfume Price, Sanya, United",23,27.17
3614229829037,"MY BURBERRY BLUSH (L) 1.6 OZ EDP SPRAY",Gucci,8,"BS, Classic, Fragrance Depot, MTZ, Montroyal, Paris, Perfume Price, Prestige Fragrances",32,39.99
3614226905994,"MY BURBERRY(L) 1.7OZ EDP",N/A,8,"BS, Cosmo, Haz, MTZ, Paris, Perfume Center, Perfume Price, Prestige Fragrances",34.75,38.43
3423222080969,"NARCISO RODRIGUEZ ALL OF ME 3.0 EDP W",N/A,8,"BS, Classic, Cosmo, Fragrance Depot, Haz, MTZ, Nandansons, Perfume Price",33,40.79
8011003889433,"MOSCHINO TOY BOY SET 3.4oz EDP-S/GEL-10ML TRAVEL SP (M)",N/A,8,"BS, Classic, ET, Montroyal, Nandansons, Perfume Price, Sanya, United",38,41.95
3349668617173,"Paco Rabanne Lady Million Royal Eau de Parfum 80ml",N/A,8,"Acme, BS, General, Nandansons, Perfume Plus, Perfume Price, TJS, United",49.75,55.15
8011003899807,"VERSACE BRIGHT CRYSTAL EDT 90 ML+BSG 100 ML+ EDT 5 ML GIFT SET ",N/A,8,"Acme-Sets, BS, Classic, PWW, Perfume Center Sets, Sanya, Spectrum, United",51.7,56.71
888874002760,"BOND #9 SCENT OF PEACE 3.4 EDP SPR (M)",LALIQUE,8,"CBS, Classic, Fragrance Depot, Gift Express, Haz, MTZ, Nandansons, Perfume Price",170,190.41
6291107456355,"LATTAFA AMEERAT AL ARAB 3.4 EDP U  (126272)",N/A,8,"Classic, ET, French, Gift Express, MTZ, PWW, Perfumora, Spectrum",9.45,11.45
85715321312,"Guess Night Eau de Toilette 100ml",N/A,8,"BS, Classic, Cosmo, ET, Haz, Heritage, Paris, Perfume Price",9,12.54
3607348938230,"NAUTICA VOYAGE N-83 ( M ) EDT SP 3.4 OZ",N/A,8,"Classic, ET, French, General, MTZ, PWW, Perfume Price, United",10.75,12.10
608940578643,"JESSICA SIMPSON FANCY FOREVER W EDP/S LIMITED EDITION 3.4",N/A,8,"BS, Classic, French, POTW, PWW, Paris, Perfume Price, QFG",9,12.03
6290360591520,"LATTAFA LIAM BLUE SHINE 3.4 EDP SPR (M)",N/A,8,"Classic, ET, French, Gift Express, MTZ, Nandansons, Paris, United",13.6,14.70
6291108733875,"LATTAFA BADE'E AL OUD AMETHYST (L) EDP 100 ml",N/A,8,"Classic, ET, Fragrance Depot, French, MTZ, Nandansons, Paris, Perfume Plus",14.9,16.60
608940565056,"GOLD RUSH - Paris Hilton - EAU DE PARFUM SPRAY 3.4 oz / 100 ml",N/A,8,"BS, Classic, Cosmo, Montroyal, Network, Paris, QFG, United",15,17.56
6291108738276,"Lattafa Nebras Eau de Parfum 100ml",N/A,8,"Classic, French, Gift Express, MTZ, Nandansons, PWW, Perfume Plus, United",16.5,19.84
844061009400,"360 CORAL 3.4 EDP L",N/A,8,"BS, Classic, General, Montroyal, Nandansons, Paris, Perfume Plus, United",18.5,19.91
608940552513,"Vince Camuto Fiori W 3.4 edp spr",N/A,8,"BS, Classic, General, Gift Express, Nandansons, Paris, Perfume Price, QFG",12.5,16.89
6290362340638,"LATTAFA - ECLAIRE 3.4 EDP SP.",N/A,8,"Classic, Gift Express, MTZ, NYB, Nandansons, Perfume Plus, Perfume Price, United",16.75,21.43
6290360599113,"LATTAFA HIS CONFESSION 3.4 OZ EDP SP",N/A,8,"Classic, French, Gift Express, MTZ, Montroyal, Perfume Plus, Perfume Price, Spectrum",22,24.38
608940566947,"PARIS HILTON GOLD RUSH M EDT/S 3.4",N/A,8,"BS, Cosmo, French, General, Paris, Perfume Price, QFG, United",15,16.71
3386460149280,"LACOSTE BOOSTER ( M ) EDT SP 4.2 OZ",N/A,8,"Acme, CBS, Cosmo, General, Montroyal, NYB, Paris, Perfume Price",21,24.83
3386460078313,"Coach Eau De Parfum 50ml",N/A,8,"Classic, Cosmo, ET, Fragrance Depot, Nandansons, Network, PWW, Perfume Plus",23,25.30
8011003845163,"MOSCHINO Toy Boy Men EDP TST (100ml)",N/A,8,"Classic, Cosmo, Gift Express, Haz, MTZ, Paris, Sanya, Spectrum",20,25.91
3386460149310,"LACOSTE RED 4.2oz EDT SP (M)",N/A,8,"CBS, Classic, Cosmo, ET, NYB, Paris, Perfume Price, United",23.75,27.23
8011003825769,"VERSACE Dylan Blue Men EDT TST (100ml)",N/A,8,"CBS, Classic, Cosmo, MTZ, Montroyal, Network, POTW, Sanya",29,30.49
3614274129267,"AZZ THE MOST WANTED EDTI V50ML",DIPTYQUE,8,"Acme, Classic, Cosmo, ET, Haz, MTZ, Perfume Price, QFG",29,33.41
8011003818129,"VERSACE Bright Crystal Absolu Wom EDP TST (90ml)",N/A,8,"CBS, Classic, Cosmo, Gift Express, Montroyal, Network, Perfume Price, Sanya",31,33.46
3614273521345,"Azzaro The Most Wanted 1.6 EDP Intense Sp Men",N/A,8,"Acme, Classic, Cosmo, Fragrance Depot, Gift Express, Haz, Paris, Perfume Price",30.8,37.05
3614229828535,"HUGO BOSS Boss Bottled For  Men 3.4oz Edp** Spray.",N/A,8,"CBS, Classic, Cosmo, Gift Express, Montroyal, Paris, Perfume Plus, United",37,41.93
3614226969613,"TIFFANY & CO. SHEER L 2.5 EDT SPRAY ",N/A,8,"CBS, Classic, Cosmo, General, Haz, MTZ, PWW, Perfume Price",49.5,55.81
3614273638852,"AZZARO The Most Wanted  For Men 3.4 oz Parfum Spray New",N/A,8,"Acme, Classic, Cosmo, Haz, MTZ, PWW, Perfume Center, Perfume Price",45.7,53.92
3349668594412,"Paco Rabanne Fame Eau De Parfum 80ml",N/A,8,"CBS, Cosmo, General, MTZ, Montroyal, Perfume Plus, Perfume Price, United",66.5,69.19
3348901419147,"Dior Homme Eau de Toilette 100ml",N/A,8,"Classic, Cosmo, General, Montroyal, Network, PWW, Perfume Plus, Perfume Price",77.5,86.61
8431754006031,"HALLOWEEN MAN X 4.2 EDT SPR (M)",N/A,8,"CBS, ET, Gift Express, Haz, MTZ, Perfume Plus, Perfume Price, United",25,27.08
3614274158120,"Viktor & Rolf Spicebomb Dark Leather Eau de Parfum 50ml Spray",N/A,8,"Euro, Haz, MTZ, Nandansons, Paris, Perfume Center, Perfume Plus, TJS",36.2,41.49
3346470143241,"GUERLAIN INSOLENCE EDT 75ML",N/A,8,"Fragrance Depot, General, Gift Express, Haz, MTZ, Nandansons, PWW, Perfume Price",46,54.05
8011003893362,"Versace Pour Femme Dylan Blue 3.3 EDP 4PC Women Set (Hard Box)",Versace,8,"Acme-Sets, Classic, Haz, PWW, Perfume Center Sets, Sanya, Spectrum, United",51.5,55.70
608940585818,"YOUR TURN 3.4 EDP U",BILLIE EILISH,8,"Classic, Haz, MTZ, Nandansons, PWW, Perfume Center, Perfume Plus, Perfume Price",45.5,50.41
8011003900046,"Versace Eros by Versace for Men - 3 Pc Gift Set 3.4oz EDP Spray, 5oz Shower Gel, 0.17oz EDP Splash (Mini)",Versace,8,"Classic, Haz, PWW, Perfume Center, Perfume Center Sets, Sanya, Spectrum, United",49,57.79
8011003891092,"VERSACE Bright Crystal Wom Parfum EDP (90ml)",N/A,8,"BS, Classic, Fragrance Depot, Haz, Network, Perfume Plus, Perfume Price, Sanya",57,59.63
3614274024753,"VAL BORN IN ROMA GREEN 1.7 L",AKRO,8,"Acme, CBS, Classic, ET, General, Haz, PWW, Perfume Price",60.5,67.09
3432240505897,"CARTIER BAISER VOLE 3.4 PARFUM L",FRANCK BOCLET,8,"Acme, Fragrance Depot, Haz, MTZ, PWW, Perfume Center, Perfume Price, TJS",63,69.54
8435415012027,"JPG ULTRA MALE INTENSE 4.2 M (ONLY WITH PURCHASE OF RM)",N/A,8,"Classic, ET, Fragrance Depot, General, Haz, Nandansons, Perfume Plus, Perfume Price",75,79.68
888874007888,"BOND NO 9 THE SCENT OF PEACE NATURAL HER EDP 100ML",BATH & BODY WORKS,8,"Acme, Classic, ET, Fragrance Depot, Haz, MTZ, PWW, Perfume Price",128,147.97
3346470143173,"SAMSARA by GUERLAIN 2.5 EDT SPR (W)",DIOR,8,"Classic, ET, Fragrance Depot, Gift Express, MTZ, Montroyal, PWW, Perfume Price",54,59.65
783320420672,"Bvlgari Omnia Coral 3.4 EDT Sp Women",N/A,8,"CBS, Classic, ET, Fragrance Depot, General, MTZ, PWW, Perfume Price",69,77.01
3616304175916,"GUCCI "GUILTY ELIXIR" 2.0 OZ EDP SPR [W]",JULIETTE HAS A GUN,8,"Acme, CBS, Classic, Fragrance Depot, Gift Express, MTZ, Montroyal, Perfume Price",63.4,71.77
3614220808840,"CHLOE 4.2 EDP L  (110454)",N/A,8,"Acme, Fragrance Depot, Gift Express, MTZ, Montroyal, PWW, Perfume Center, Perfume Plus",72,76.21
3616304061943,"BURBERRY FOR HER ELIXIR 3.4 EDP SPR (W)",N/A,8,"Acme, CBS, Classic, Fragrance Depot, Gift Express, MTZ, Montroyal, Perfume Price",78,84.24
3386460149266,"LACOSTE L.12.12 ROSE EAU INTENSE 3.3 EAU DE TOILETTE SPRAY FOR WOMEN",N/A,8,"Classic, French, MTZ, NYB, Nandansons, Perfume Price, Sanya, United",22,26.88
883991088994,"FANCY BODY SPRAY L 8.0",N/A,8,"BS, Gift Express, PWW, Perfume Center, Perfume Plus, Perfume Price, QFG, United",3,4.92
883991088963,"PARIS HILTON CAN CAN W BODY SPRAY 8.0",N/A,8,"BS, General, PWW, Perfume Center, Perfume Plus, Perfume Price, QFG, United",4,5.26
