UPC,Item Name,Brand,Vendors,Vendor List,Min Price,Avg Price
3614273790857,"VALENTINO "DONNA BORN IN ROMA INTENSE" EDP 1.7 OZ SPR [W]",N/A,9,"MTZ; NYB; Perfume Price; Nandansons; Perfume Plus; Classic; Awesome; Gift Express; Haz",69,75.14
8435415076838,"JEAN PAUL GAULTIER DIVINE EDP 3.4 W",N/A,9,"Perfume Price; MTZ; Montroyal; Classic; PWW; Awesome; Perfume Plus; Distributor; Haz",69.5,76.71
3614220808840,"CHLOE 4.2 EDP L  (110454)",N/A,9,"MTZ; Montroyal; Beauty Encounter; Nandansons; Perfume Plus; Perfume Center; Distributor; PWW; Gift Express",72.75,77.32
3348901419147,"Dior Homme Eau de Toilette 100ml",N/A,9,"Perfume Price; Luxury; NYB; Montroyal; Beauty Encounter; Perfume Plus; ET; Distributor; Classic",74.5,84.25
8435415012690,"Jean Paul Gaultier Le Male EDT for Men | 6.7 oz / 200 ml - SPR",Jean Paul Gaultier,9,"Perfume Price; MTZ; Beauty Encounter; Perfume Plus; PWW; Distributor; General; Classic; Haz",78,86.33
8411061995754,"Carolina Herrera Very Good Girl Eau De Parfum for Women | 2.7 oz / 80 ml - Spray",Carolina Herrera,9,"United; Luxury; Montroyal; Perfume Price; Classic; Perfume Plus; Distributor; General; Haz",80,89.48
3348901206174,"Christian Dior Dior Addict EDT for Women | 3.4 oz / 100 ml",Christian Dior,9,"Montroyal; Perfume Price; Beauty Encounter; Nandansons; Fragrance Depot; Classic; PWW; Premier; Gift Express",80,87.31
3614273672054,"Valentino Donna Born In Roma Coral Fantasy Eau De Parfum for Women | 3.4 oz / 100 ml - Spray",Valentino,9,"Montroyal; Nandansons; Fragrance Depot; PWW; ET; Perfume Plus; Premier; NYB; MTZ",82,91.23
3348901116817,"Christian Dior Fahrenheit Parfum for Men | 2.5 oz / 75 ml - SPR",Christian Dior,9,"Montroyal; Perfume Price; Beauty Encounter; Fragrance Depot; Classic; Awesome; ET; Nandansons; Gift Express",84,88.82
3349668630356,"PACO RABANNE MILLION GOLD INTENSE 6.8OZ EDP MEN",N/A,9,"Montroyal; Perfume Price; Nandansons; Perfume Plus; MTZ; Perfume Center; Premier; Aairie; Haz",86.75,95.92
3348901192231,"Christian Dior Hypnotic Poison EDP for Women | 3.4 oz / 100 ml - SPR",Christian Dior,9,"MTZ; United; Perfume Price; Beauty Encounter; Fragrance Depot; Classic; PWW; Aairie; French",95.75,103.13
3614273790840,"VALENTINO DONNA BORN IN ROMA(W.)EDP INTENSE SP 3.4oz(LI FREE)                                        ",N/A,9,"Perfume Price; Nandansons; Classic; Perfume Center; MTZ; Premier; Aairie; Haz; Gift Express",99.5,103.55
888066144599,"TOM FORD CAFE ROSE 3.4 EDP W",N/A,9,"MTZ; Beauty Encounter; Nandansons; Classic; Fragrance Depot; ECScott; ET; Premier; Distributor",99.75,110.00
888874008007,"BOND NO. 9 NEW YORK FLOWERS L 3.3 EDP SPRAY",BATH & BODY WORKS,9,"MTZ; Perfume Price; Nandansons; Classic; PWW; Perfume Center; Premier; Yossi; Haz",107,126.86
3508440561022,"CREED Green Irish Tweed Men EDP TST (100ml)",N/A,9,"MTZ; Montroyal; Perfume Price; TJS; Beauty Encounter; Classic; Aairie; Premier; Haz",109,136.45
888874000537,"SO NEW YORK/BOND NO.9 EDP SPRAY 3.3 OZ (100 ML) (W)",TIZIANA TERENZI,9,"MTZ; Perfume Price; Nandansons; Fragrance Depot; PWW; Premier; Yossi; Perfume Center; Haz",110,121.52
3348901321129,"DIOR SAUVAGE EDT 200ML",N/A,9,"United; Montroyal; Perfume Price; Beauty Encounter; Perfume Plus; Cosmo; POTW; General; Paris",114,124.69
888874002401,"BOND #9 CENTRAL PARK WEST 3.3 EDP SPR (W)",ARD AL ZAAFRAN,9,"Perfume Price; MTZ; Perfume Plus; Classic; Nandansons; Cosmo; Yossi; Perfume Center; Haz",114.5,128.42
3508441001381,"CREED Viking Cologne Men EDP (100ml)",N/A,9,"MTZ; Perfume Price; Nandansons; Classic; Fragrance Depot; ET; Premier; Distributor; Haz",159.5,173.94
888066098878,"TOM FORD LOST CHERRY (U) EDP 100ML",Burberry,9,"MTZ; Montroyal; Classic; Fragrance Depot; PWW; Awesome; Nandansons; Premier; Paris",229.5,270.21
3508440251749,"CREED Absolu Aventus Men EDP (75ml",N/A,9,"MTZ; Montroyal; Classic; Fragrance Depot; Awesome; Perfume Plus; POTW; Paris; Nandansons",267.5,283.45
608940581513,"PARIS HILTON ELECTRIFY W BODY SPRAY 8.0",N/A,8,"Cosmo; PWW; Perfume Price; Network; BS; Elegance; General; United",2,3.16
6423080728925,"ARD AL ZAAFARAN YARA ( W ) EDP SP 1.7 OZ",N/A,8,"Nandansons; Gift Express; Montroyal; Perfumora; Heritage; Fragsense; PWW; United",3.25,4.15
3616303322052,"Adidas Victory League Eau de Toilette 100ml",ATELIER,8,"Luxury; United; Cosmo; Perfume Price; MTZ; Montroyal; Elegance; PWW",4.15,4.86
5425017732396,"Champs Cuba Blue EDT for Men | 3.3 oz / 100 ml",Champs,8,"OniEssence; Montroyal; Elegance; Classic; General; Heritage; Network; United",4.25,5.32
3607341047038,"Jovan Black Musk Cologne for Women | 3.25 oz / 96 ml - SPR",Jovan,8,"PWW; United; MTZ; Haz; Gift Express; BS; Classic; Network",4.5,5.88
8411114086279,"DISNEY FROZEN II ( Kids ) EDT SP 3.4 OZ - 8627",N/A,8,"Nandansons; United; Perfume Price; MTZ; Paris; BS; Classic; General",5.45,6.23
3360372702689,"DRAKKAR NOIR-Guy Laroche - Eau de Toilette Spray 3.3 oz Tester",COACH,8,"Nandansons; ABDiversified; POTW; MTZ; Paris; Gift Express; Montroyal; Elegance",5.75,7.67
3357554720012,"Gloria Vanderbilt Vanderbilt EDT for Women | 3.4 oz / 100 ml",Gloria Vanderbilt,8,"Source; Nandansons; Perfume Center; Perfume Price; Paris; Montroyal; BS; Classic",5.75,7.06
812256025269,"ARIANA GRANDE THANK U NEXT BODY MIST 236ML",MCM,8,"Nandansons; PWW; Perfume Price; MTZ; Classic; General; Aairie; United",5.75,7.29
5425017732372,"Champs Cuba Collection 4 Pc. Gift Set ( 1 x Cuba Gold EDT Spray 1.17 oz + 1 x Cuba Red Eau De Toiliette Spray 1.17 oz + 1 x Cuba Blue EDT Spray 1.17 oz + 1 x Cuba Orange Orange EDT Spray 1.17 oz )",Champs,8,"Nandansons; PWW; Perfume Center; Perfume Price; Paris; Montroyal; Elegance; Network",6,6.98
3355991000223,"Jacques Bogart One Man Show EDT for Men | 3.3 oz / 100 ml",Jacques Bogart,8,"OniEssence; Nandansons; Mod; Perfume Center; MTZ; Paris; BS; Gift Express",6.85,7.52
67724079101,"SUNG (M) EDT SP 3.4oz TESTER",N/A,8,"Nandansons; Perfume Center; Cosmo; NYB; Paris; Montroyal; BS; Classic",6.9,7.87
6291107450438,"Lattafa Opulent Oud Eau de Parfum 100ml",N/A,8,"Nandansons; Aairie; PWW; Gift Express; Classic; Perfumora; United; Fragsense",7,9.89
716393041802,"Elizabeth Taylor Passion Dusting Powder for Women | 2.6 oz / 78 ml",Elizabeth Taylor,8,"TJS; Perfume Center; PWW; Cosmo; BS; Elegance; Classic; Network",7.25,8.61
8018365500266,"VERSACE Red Jeans Wom EDT TST (75ml)",N/A,8,"OniEssence; Nandansons; POTW; Perfume Price; Paris; Montroyal; Perfumora; Gift Express",8,9.43
719346951036,"Elizabeth Taylor Passion EDT for Women | 2.5 oz / 75 ml - SPR - Tester",Elizabeth Taylor,8,"TJS; Nandansons; Perfume Center; Cosmo; NYB; Perfume Price; Elegance; Classic",8,8.93
6291106066715,"Lattafa Ramz Lattafa Gold Eau de Parfum 100ml",N/A,8,"Nandansons; PWW; Gift Express; Classic; Perfumora; French; United; Fragsense",8,10.00
716393041772,"Elizabeth Taylor White Diamonds Body Powder for Women | 2.6 oz / 75 g",Elizabeth Taylor,8,"Nandansons; Perfume Center; PWW; NYB; Cosmo; BS; Classic; Network",8,8.96
614514249031,"RASASI SHUHRAH W 3.0 EDP SP.",N/A,8,"Nandansons; Perfume Center; PWW; MTZ; Fragrance Depot; Elegance; French; United",8,12.25
614514249048,"RASASI SHUHRAH M 3.0 EDP SP.",N/A,8,"PWW; Perfume Center; MTZ; Montroyal; Fragrance Depot; French; United; Fragsense",8.9,12.32
6291106066722,"Lattafa Ramz Lattafa Silver Eau de Parfum 100ml",N/A,8,"Nandansons; Premier; MTZ; PWW; ET; Classic; French; United",8.95,10.46
6291106069525,"LATTAFA VELVET OUD 3.4 EDP SPR (M)",N/A,8,"Aairie; PWW; Gift Express; Classic; French; United; Fragsense; MTZ",9,12.44
6291108735749,"MAISON ALHAMBRA [W] ROSE PETALS 2.7 Oz EAU DE PARFUM SPR [PINK]",N/A,8,"Perfume Price; MTZ; Montroyal; PWW; Gift Express; French; Aairie; Fragsense",9,10.99
6290360590608,"Glacier Ultra by  MAISON ALHAMBRA 3.4 oz EDP for  MEN",N/A,8,"Nandansons; MTZ; PWW; Gift Express; Elegance; French; United; Fragsense",9.25,11.86
49398940055,"KIM KARDASHIAN GOLD 3.4 EDP SPR (W)",N/A,8,"Nandansons; Source; POTW; Perfume Price; Montroyal; Classic; Gift Express; United",9.5,10.39
8054609782234,"PINK SUGAR ( W ) EDT SP 3.4 OZ",N/A,8,"Nandansons; Source; Heritage; Perfume Center; PWW; Haz; Paris; ET",9.75,11.50
49398940116,"KIM KARDASHIAN PURE HONEY EDP SP 3.4",N/A,8,"Nandansons; POTW; Cosmo; Montroyal; BS; Gift Express; Paris; United",9.75,10.57
88300696512,"Obsession M 4.2 oz Tester",N/A,8,"TJS; Mod; Cosmo; MTZ; Haz; Paris; Classic; POTW",10,11.34
6085010094670,"ARMAF TRES JOUR EDP SP 3.4oz",CHI,8,"Luxury; MTZ; Montroyal; PWW; Perfume Price; French; Aairie; United",10.25,13.47
719346034425,"Curious Britney Spears EDP for Women | 3.3 oz / 100 ml",Britney Spears,8,"Source; Luxury; Nandansons; Perfume Center; PWW; Paris; Classic; United",10.75,12.45
3355991002319,"Silver Scent By Jacques Bogart ( M ) EDT SP 3.4 OZ",N/A,8,"Nandansons; TJS; Perfume Center; MTZ; Perfume Price; PWW; ET; BS",10.9,13.40
85715261014,"Hollister Wave EDP for Women | 3.4 oz / 100 ml - SPR",Hollister,8,"TJS; Aairie; Luxury; Perfume Center; PWW; Gift Express; ABDiversified; General",11,12.24
3442151009223,"THALLIUM SPORT LIM EDIT EDT SP 3.4oz",N/A,8,"Aairie; Mod; MTZ; Montroyal; Paris; BS; PWW; Network",11,11.93
3442151008769,"THALLIUM BLACK EDT SP 3.4oz",N/A,8,"Aairie; Mod; Cosmo; Montroyal; PWW; Paris; BS; Network",11,11.90
6291108738009,"Lattafa Al Noble Safeer Eau de Parfum 100ml",N/A,8,"Nandansons; Heritage; Cosmo; Fragrance Depot; Gift Express; BS; Classic; Fragsense",11,13.18
88300107681,"CK ONE EDT 50ML",N/A,8,"NYB; MTZ; Haz; PWW; ET; Aairie; Network; Gift Express",11,12.30
719346560931,"Juicy Couture Viva La Juicy Eau De Parfum 30ml",N/A,8,"Heritage; Mod; Cosmo; Haz; Perfume Price; Nandansons; Classic; PWW",11.3,19.82
6290360591605,"AL HAMBRA SCEPTRE OCEANA 100ML EDP SPRAY",N/A,8,"Nandansons; Perfume Center; MTZ; PWW; Gift Express; French; United; Fragsense",11.45,14.45
856515004015,"Hummer Fragrance Hummer EDT for Men | 4.2 oz / 125 ml",Hummer Fragrance,8,"Nandansons; ABDiversified; Source; Cosmo; PWW; Paris; BS; Classic",11.5,12.75
88300606504,"Calvin Klein Obsession EDT for Men | 2.5 oz / 75 ml - SPR",N/A,8,"Nandansons; Heritage; Perfume Center; Perfume Price; Cosmo; Haz; Paris; Fragsense",11.5,13.23
6291108738498,"Lattafa Emaan Eau de Parfum 100ml",N/A,8,"Nandansons; MTZ; PWW; Gift Express; Classic; Perfumora; French; United",11.65,14.24
85805063665,"Elizabeth Arden Mediterranean EDP for Women | 3.3 oz / 100 ml",N/A,8,"Nandansons; Perfume Center; Cosmo; Perfume Price; PWW; BS; United; General",11.85,12.76
6290360592695,"Lattafa Pride Affection 3.4 EDP Sp Unisex",N/A,8,"Nandansons; MTZ; PWW; Gift Express; ET; French; United; Fragsense",12.25,16.15
603531784090,"Tommy Bahama St Barts EDC for Men | 3.4 oz / 100 ml",Tommy Bahama,8,"Nandansons; Mod; Heritage; PWW; BS; Gift Express; French; Paris",12.5,13.57
8057971181544,"D&G KING(M) 3.3OZ EDT",N/A,8,"United; NYB; Perfume Center; Nandansons; PWW; Aairie; Perfume Price; Classic",12.5,33.56
7640163970012,"Bentley Infinite Eau de Toilette 100ml",N/A,8,"TJS; Heritage; Premier; MTZ; Nandansons; PWW; BS; United",13,17.64
3700066700735,"INSURRECTION II PURE M 3.4 EDT SPRAY ",N/A,8,"Aairie; Luxury; Perfume Price; Montroyal; PWW; Classic; United; Nandansons",13,14.51
85715320117,"GUESS Guess Seductive EDT for Women | 2.5 oz / 75 ml",N/A,8,"Nandansons; Heritage; Montroyal; PWW; Perfume Center; Perfume Price; United; General",13,14.32
3614272907744,"Giorgio Armani My Way Eau De Parfum 15ml",N/A,8,"Nandansons; MTZ; Cosmo; PWW; Perfume Price; Perfume Center; Classic; POTW",13,15.38
6294015168174,"ARMAF MISS GRANDEUR EDP SP 3.4oz",N/A,8,"Nandansons; MTZ; Perfume Center; Montroyal; PWW; Acme; BS; French",13,18.47
6294015168150,"ARMAF MISS MAGNIFIQUE EDP SP 3.4oz",N/A,8,"Nandansons; MTZ; PWW; Acme; BS; Classic; French; United",13,20.39
3607348816552,"KATY PERRY KILLER QUEEN 3.4 EDP SPR (W)",VALENTINO,8,"Nandansons; Cosmo; MTZ; Perfume Price; PWW; Classic; Gift Express; United",13,14.79
8032529110542,"Salvatore Ferragamo Incanto EDP for Women | 3.4 oz / 100 ml",Salvatore Ferragamo,8,"Luxury; Heritage; Nandansons; MTZ; Perfume Center; PWW; Perfume Price; Paris",13.2,15.82
3351500020362,"AZZARO CHROME 1.0OZ EDT MEN",N/A,8,"Source; Luxury; Heritage; NYB; MTZ; Perfume Price; Cosmo; Classic",13.5,16.13
6294015188622,"ARMAF "ODYSSEY CANDEE" EDP SPR 3.4 L (Clean)",N/A,8,"Nandansons; Aairie; MTZ; Montroyal; Perfume Price; Perfume Center; United; Perfumora",13.5,19.10
6291108738481,"LATTAFA - SAKEENA 3.4 EDP SP.",N/A,8,"Nandansons; MTZ; Perfume Price; PWW; ET; French; United; Fragsense",13.5,15.11
85715320315,"GUESS Guess Seductive EDT for Men | 3.4 oz / 100 ml",N/A,8,"Nandansons; Perfume Center; Montroyal; Perfume Price; ET; Classic; Paris; Network",13.5,14.57
719346180726,"Liz Claiborne Curve Black Cologne for Men | 4.2 oz / 125 ml",Liz Claiborne,8,"Source; Nandansons; Heritage; Perfume Price; Perfume Center; Montroyal; PWW; Classic",13.75,15.44
85715320513,"Parlux Fragrances Guess EDP for Women | 2.5 oz / 75 ml - SPR",N/A,8,"Luxury; Nandansons; Cosmo; NYB; Perfume Center; Perfume Price; Classic; General",13.75,15.68
3386460136396,"KATE SPADE CHERIE 3.4 EDP SPR TESTER (W)",N/A,8,"TJS; NYB; MTZ; Perfume Center; Montroyal; Gift Express; Classic; POTW",14,17.08
3423470480986,"Issey Miyake L'Eau De Issey EDT for Women | 0.84 oz / 25 ml",Issey Miyake,8,"Heritage; NYB; Perfume Center; Cosmo; PWW; Fragsense; POTW; MTZ",14,15.74
85715320704,"GUESS MAN GOLD 2.5 EDT M",N/A,8,"Perfume Center; Perfume Plus; Montroyal; PWW; Perfume Price; ET; Paris; United",14,15.13
6290360591544,"Lattafa Al Nashama Eau de Parfum 100ml",N/A,8,"Nandansons; MTZ; PWW; Gift Express; Perfumora; French; United; Fragsense",14.25,15.61
8052464891603,"Salvatore Ferragamo Incanto Shine EDT for Women | 3.3 oz / 100 ml - SPR",Salvatore Ferragamo,8,"Luxury; Heritage; NYB; MTZ; Nandansons; Perfume Center; PWW; Perfume Price",14.5,17.89
8032529114076,"Salvatore Ferragamo Incanto Charms EDT for Women | 3.4 oz / 100 ml",Salvatore Ferragamo,8,"Heritage; NYB; MTZ; Perfume Center; PWW; Perfume Price; Nandansons; Classic",14.5,16.94
8011003616008,"MOSCHINO Cheap & Chic Wom EDT TST (100ml)",N/A,8,"OniEssence; Nandansons; Perfume Center; Perfume Price; Classic; Paris; MTZ; Aairie",14.7,15.64
6294015138320,"THE PRIDE ROUGE  - EAU DE PARFUM SPRAY 3.4 oz W",N/A,8,"TJS; Aairie; Montroyal; Nandansons; Perfume Price; BS; French; PWW",15,18.29
608940550144,"Paris Hilton Dazzle W 3.4 edp spr",N/A,8,"Source; Mod; Fragrance Depot; PWW; Perfume Price; BS; French; Paris",15,17.18
3351500015245,"Azzaro Chrome Legend M 4.2 edt spr",N/A,8,"Source; Heritage; PWW; Perfume Price; Perfume Center; Classic; Nandansons; POTW",15,18.00
3614227748323,"Burberry Weekend EDP for Women | 1.7 oz / 50 ml - SPR",Burberry,8,"Nandansons; Heritage; Haz; Perfume Price; BS; Paris; Fragsense; General",15,18.33
6290171002048,"Afnan Supremacy Pink Pour Femme Eau De Parfum 100ml",N/A,8,"MTZ; Fragrance Depot; BS; French; United; PWW; Perfumora; POTW",15,16.55
6291108738665,"LATTAFA PRIDE ISHQ AL SHUYUKH GOLD 3.4 EDP U  (124237)",N/A,8,"MTZ; Montroyal; PWW; Gift Express; French; United; Fragsense; Perfume Price",15,17.42
3607342166875,"Vera Wang Lovestruck EDP for Women | 3.4 oz / 100 ml",Vera Wang Fragrances,8,"Nandansons; Perfume Center; Montroyal; PWW; Perfume Price; Classic; Gift Express; General",15.25,16.43
608940551097,"Vince Camuto EDT for Men | 3.4 oz / 100 ml",Vince Camuto,8,"Mod; TJS; Cosmo; PWW; Perfume Price; BS; Classic; Aairie",15.25,19.53
812256024033,"Nicki Minaj Onika W 3.4 edp spr",N/A,8,"Aairie; Source; Nandansons; PWW; Perfume Price; BS; Paris; General",15.5,16.86
3454960007468,"Lalique EDP for Men | 4.2 oz / 125 ml",Lalique,8,"Aairie; MTZ; Cosmo; Montroyal; Gift Express; Classic; Paris; General",15.5,18.33
27131595045,"Estee Lauder Sensuous EDP for Women | 1.7 oz / 50 ml",N/A,8,"Nandansons; Mod; Cosmo; Perfume Center; PWW; Classic; Gift Express; POTW",15.6,19.79
855560005022,"SEAN JOHN UNFORGIVABLE M EDT/S 2.5",N/A,8,"Aairie; Perfume Center; Cosmo; Montroyal; PWW; Gift Express; French; Network",15.75,17.10
6294015109320,"ARMAF "ODYSSEY WHITE" EDP SPR 3.4 M (Clean)",N/A,8,"Aairie; MTZ; PWW; Perfume Price; Perfume Center; Nandansons; United; Perfumora",15.75,19.15
844061013711,"TRUE RELIGION HIPPIE CHIC - EAU DE PARFUM SPRAY 3.4 oz / 100 ml Women",N/A,8,"TJS; Nandansons; MTZ; PWW; Perfume Price; BS; Classic; Paris",16,17.11
719346022705,"Elizabeth Taylor White Diamonds EDT for Women | 3.3 oz / 100 ml",Elizabeth Taylor,8,"Source; United; NYB; Perfume Center; Paris; PWW; Perfume Price; MTZ",16,19.33
6290362340010,"LATTAFA BADEE AL OUD HONOR & GLORY 3.4 EDP M+1.7 HAIR MIST+6.7 BODY/SPRAY (128612)",N/A,8,"Nandansons; United; MTZ; Montroyal; Gift Express; Premier; Aairie; Fragsense",16.5,22.18
737052238128,"Hugo Boss Boss Orange EDT for Women | 2.5 oz / 75 ml",Hugo Boss,8,"OniEssence; United; Cosmo; MTZ; PWW; Paris; Fragsense; Perfume Price",17,18.72
603531640013,"Bijan EDT for Men | 2.5 oz / 75 ml",Bijan,8,"Source; Mod; Perfume Price; BS; Classic; Aairie; Paris; Network",17,18.18
6290360599441,"LATTAFA BADE'E AL OUD NOBLE BLUSH (U) EDP 100ML",LATTAFA,8,"MTZ; Montroyal; Nandansons; Gift Express; French; Perfumora; Perfume Price; United",17,18.22
6290171072591,"Afnan 9am Pour Femme Eau de Parfum 100ml",N/A,8,"Aairie; United; PWW; Classic; General; Nandansons; POTW; MTZ",17.25,18.96
608940535387,"Fancy Jessica Simpson EDP for Women | 3.4 oz / 100 ml",Jessica Simpson,8,"Perfume Center; Montroyal; PWW; Perfume Price; BS; Classic; Aairie; Nandansons",17.4,18.72
85715330444,"GUESS GIRL (W) SET EDT 100ML + EDT 15ML + BL 200ML",N/A,8,"ABDiversified; NYB; Perfume Center; Nandansons; PWW; BS; French; Perfume Price",17.5,20.49
85715801555,"Alfred Dunhill Desire Blue EDT for Men | 3.4 oz / 100 ml",N/A,8,"Source; Nandansons; United; Mod; Perfume Center; Montroyal; Perfume Price; Network",17.5,18.39
22548419960,"M KORS Gorgeous Wom EDP TST (100ml)",Sisley,8,"OniEssence; Aairie; Mod; Premier; Perfume Center; MTZ; Gift Express; Fragsense",17.75,19.68
855560005459,"Usher EDT for Men | 3.4 oz / 100 ml - SPR",Usher,8,"Nandansons; Mod; TJS; PWW; Fragrance Depot; Perfume Price; Gift Express; Classic",17.75,20.16
3605970436001,"POLO RED/RALPH LAUREN EDT SPRAY 1.3 OZ (M)",N/A,8,"Nandansons; Heritage; Cosmo; NYB; MTZ; Perfume Center; PWW; Euro",17.75,19.53
3614272631908,"Diesel Spirit Of The Brave EDT 4.2 oz Spray M",Burberry,8,"ABDiversified; Luxury; Heritage; Cosmo; Classic; PWW; Fragsense; General",18,27.91
3616305433626,"CK MINI 4PC WOMEN GIFT SET CK ONE + ESCAPE + OBSESSION + ETERNITY (4 * 0.50OZ)",N/A,8,"Source; MTZ; Haz; PWW; Nandansons; French; Perfume Price; POTW",18,20.67
8018365500013,"Versace Man Eau Fraiche Eau de Toilette 30ml",N/A,8,"Nandansons; NYB; Heritage; Cosmo; PWW; Acme; Classic; MTZ",18,22.54
3614226905697,"Burberry EDP for Women | 1.7 oz / 50 ml - SPR",Burberry,8,"Heritage; MTZ; Haz; Perfume Price; Classic; Fragsense; Network; General",18,20.25
3760060764164,"NITRO INTENSE by DUMONT 3.4 EDP SPR",N/A,8,"United; MTZ; Perfume Center; PWW; Perfume Price; Classic; Gift Express; French",18,20.42
6291108738115,"LATTAFA PRIDE ETERNAL OUD 3.4 EDP U  (124235)",N/A,8,"United; MTZ; PWW; Perfume Price; Gift Express; ET; French; Fragsense",18,20.21
8032529115653,"Salvatore Ferragamo F Ferragamo Pour Homme EDT for Men | 3.4 oz / 100 ml",Salvatore Ferragamo,8,"United; Luxury; Perfume Center; Montroyal; Nandansons; PWW; Classic; Paris",18.5,21.06
6295199804360,"ARMAF "ODYSSEY DUBAI CHOCOLATE GOURMAN EDITION" EDP SPR 3.4 M (Clean)",N/A,8,"Nandansons; United; Perfume Center; Perfume Price; Premier; Classic; Perfumora; MTZ",19,26.26
3614226905192,"Burberry London EDP for Women | 1.7 oz / 50 ml",Burberry,8,"Nandansons; Mod; Heritage; Cosmo; Haz; BS; Perfumora; Paris",19.5,22.48
85715169020,"Abercrombie & Fitch Authentic Night EDP 3.4 oz Spray L",N/A,8,"TJS; ABDiversified; Luxury; MTZ; Perfume Center; PWW; United; Paris",20,22.34
85715950284,"DKNY W 3.4 edt spr",N/A,8,"United; Source; Aairie; MTZ; Perfume Center; Nandansons; PWW; Premier",20,23.00
3607342107977,"Calvin Klein Eternity Aqua EDT for Men | 3.4 oz / 100 ml",Calvin Klein,8,"Nandansons; Luxury; Haz; Montroyal; PWW; Perfume Price; Heritage; Gift Express",20,23.44
855560005008,"Sean John Unforgivable EDT for Men | 4.2 oz / 125 ml",Sean John,8,"Heritage; Aairie; Perfume Center; Nandansons; PWW; Gift Express; BS; Paris",20.4,23.06
3147758029406,"Lancome Miracle L'Eau De Parfum for Women | 1 oz / 30 ml - Spray",Lancome,8,"Mod; Cosmo; MTZ; Gift Express; BS; Premier; Perfumora; General",20.5,22.63
3760269849549,"LEMPICKA By LOLITA LEMPICKA ( M ) EDT SP 3.4 OZ",N/A,8,"Nandansons; United; Cosmo; PWW; Perfume Price; ET; Premier; Classic",20.65,23.69
614514331057,"RASASI HAWAS ELIXIR UNISEX 3.4 OZ  EDP SP",N/A,8,"Perfume Price; Perfume Center; Nandansons; Gift Express; Premier; French; United; MTZ",20.75,24.07
7640496670139,"Tommy Hilfiger Tommy Girl EDT for Women | 3.4 oz / 100 ml",Tommy Hilfiger,8,"Nandansons; Heritage; NYB; Perfume Center; PWW; ET; Perfumora; Perfume Price",20.9,22.16
8052086376496,"Ferragamo Amo Flowerful 3.4 EDT L Spray",N/A,8,"TJS; ABDiversified; Luxury; Cosmo; Montroyal; Perfume Price; PWW; Paris",21,25.16
3607349389062,"Marc Jacobs Honey EDP for Women | 3.4 oz / 100 ml",Marc Jacobs,8,"Source; Heritage; TJS; MTZ; Perfume Plus; French; POTW; United",21,30.88
3760060761880,"NITRO RED 3.4 EDP M  (126852)",LANCOME,8,"Nandansons; United; Perfume Center; PWW; Classic; Gift Express; French; Perfume Price",21,22.75
3423478974357,"Issey Miyake L'eau D'issey Shades Of Kolam Eau De Toilette 100ml",SCENTOLOGIA,8,"United; Heritage; Perfume Center; Nandansons; PWW; BS; Premier; Paris",21,23.11
